"";"data";"rating";"vertice";"valor";"indexador"
"1910";2020-08-31;"AA";"5";4,460797;"IPCA+"
"1911";2020-08-31;"AA";"6";4,875231;"IPCA+"
"1912";2020-08-31;"AA";"7";5,19838;"IPCA+"
"1913";2020-08-31;"AA";"8";5,458674;"IPCA+"
"1914";2020-08-31;"AA";"9";5,673199;"IPCA+"
"1915";2020-08-31;"AA";"10";5,852774;"IPCA+"
"1916";2020-08-31;"AA";"11";6,004993;"IPCA+"
"1917";2020-08-31;"AA";"12";6,135414;"IPCA+"
"1918";2020-08-31;"AA";"13";6,247856;"IPCA+"
"1919";2020-08-31;"AA";"14";6,345796;"IPCA+"
"1920";2020-08-31;"AA";"15";6,431546;"IPCA+"
"1921";2020-09-30;"AA";"1";0,195734;"IPCA+"
"1922";2020-09-30;"AA";"2";2,25338;"IPCA+"
"1923";2020-09-30;"AA";"3";3,484677;"IPCA+"
"1924";2020-09-30;"AA";"4";4,232408;"IPCA+"
"1925";2020-09-30;"AA";"5";4,745597;"IPCA+"
"1926";2020-09-30;"AA";"6";5,130579;"IPCA+"
"1927";2020-09-30;"AA";"7";5,433025;"IPCA+"
"1928";2020-09-30;"AA";"8";5,677434;"IPCA+"
"1929";2020-09-30;"AA";"9";5,87831;"IPCA+"
"1930";2020-09-30;"AA";"10";6,045665;"IPCA+"
"1931";2020-09-30;"AA";"11";6,186656;"IPCA+"
"1932";2020-09-30;"AA";"12";6,306475;"IPCA+"
"1933";2020-09-30;"AA";"13";6,409341;"IPCA+"
"1934";2020-09-30;"AA";"14";6,498377;"IPCA+"
"1935";2020-09-30;"AA";"15";6,576139;"IPCA+"
"1936";2020-10-31;"AA";"1";0,22312;"IPCA+"
"1937";2020-10-31;"AA";"2";2,793254;"IPCA+"
"1938";2020-10-31;"AA";"3";3,945994;"IPCA+"
"1939";2020-10-31;"AA";"4";4,58857;"IPCA+"
"1940";2020-10-31;"AA";"5";5,023865;"IPCA+"
"1941";2020-10-31;"AA";"6";5,349362;"IPCA+"
"1942";2020-10-31;"AA";"7";5,605101;"IPCA+"
"1943";2020-10-31;"AA";"8";5,81164;"IPCA+"
"1944";2020-10-31;"AA";"9";5,981428;"IPCA+"
"1945";2020-10-31;"AA";"10";6,122757;"IPCA+"
"1946";2020-10-31;"AA";"11";6,241767;"IPCA+"
"1947";2020-10-31;"AA";"12";6,342953;"IPCA+"
"1948";2020-10-31;"AA";"13";6,429687;"IPCA+"
"1949";2020-10-31;"AA";"14";6,504757;"IPCA+"
"1950";2020-10-31;"AA";"15";6,570259;"IPCA+"
"1951";2020-11-30;"AA";"1";-0,170524;"IPCA+"
"1952";2020-11-30;"AA";"2";2,738493;"IPCA+"
"1953";2020-11-30;"AA";"3";3,92865;"IPCA+"
"1954";2020-11-30;"AA";"4";4,570188;"IPCA+"
"1955";2020-11-30;"AA";"5";4,997963;"IPCA+"
"1956";2020-11-30;"AA";"6";5,317826;"IPCA+"
"1957";2020-11-30;"AA";"7";5,57163;"IPCA+"
"1958";2020-11-30;"AA";"8";5,779623;"IPCA+"
"1959";2020-11-30;"AA";"9";5,953359;"IPCA+"
"1960";2020-11-30;"AA";"10";6,100164;"IPCA+"
"1961";2020-11-30;"AA";"11";6,22545;"IPCA+"
"1962";2020-11-30;"AA";"12";6,333234;"IPCA+"
"1963";2020-11-30;"AA";"13";6,426649;"IPCA+"
"1964";2020-11-30;"AA";"14";6,508085;"IPCA+"
"1965";2020-11-30;"AA";"15";6,579597;"IPCA+"
"1966";2020-12-31;"AA";"1";0,047876;"IPCA+"
"1967";2020-12-31;"AA";"2";2,530871;"IPCA+"
"1968";2020-12-31;"AA";"3";3,553085;"IPCA+"
"1969";2020-12-31;"AA";"4";4,121235;"IPCA+"
"1970";2020-12-31;"AA";"5";4,517722;"IPCA+"
"1971";2020-12-31;"AA";"6";4,828865;"IPCA+"
"1972";2020-12-31;"AA";"7";5,087446;"IPCA+"
"1973";2020-12-31;"AA";"8";5,308282;"IPCA+"
"1974";2020-12-31;"AA";"9";5,499289;"IPCA+"
"1975";2020-12-31;"AA";"10";5,665625;"IPCA+"
"1976";2020-12-31;"AA";"11";5,811227;"IPCA+"
"1977";2020-12-31;"AA";"12";5,939196;"IPCA+"
"1978";2020-12-31;"AA";"13";6,05178;"IPCA+"
"1979";2020-12-31;"AA";"14";6,151444;"IPCA+"
"1980";2020-12-31;"AA";"15";6,239864;"IPCA+"
"1981";2021-01-31;"AA";"1";0,579542;"IPCA+"
"1982";2021-01-31;"AA";"2";2,967761;"IPCA+"
"1983";2021-01-31;"AA";"3";3,917142;"IPCA+"
"1984";2021-01-31;"AA";"4";4,418605;"IPCA+"
"1985";2021-01-31;"AA";"5";4,755449;"IPCA+"
"1986";2021-01-31;"AA";"6";5,01513;"IPCA+"
"1987";2021-01-31;"AA";"7";5,230082;"IPCA+"
"1988";2021-01-31;"AA";"8";5,414244;"IPCA+"
"1989";2021-01-31;"AA";"9";5,57487;"IPCA+"
"1990";2021-01-31;"AA";"10";5,715947;"IPCA+"
"1991";2021-01-31;"AA";"11";5,840694;"IPCA+"
"1992";2021-01-31;"AA";"12";5,951076;"IPCA+"
"1993";2021-01-31;"AA";"13";6,049242;"IPCA+"
"1994";2021-01-31;"AA";"14";6,136682;"IPCA+"
"1995";2021-01-31;"AA";"15";6,214667;"IPCA+"
"1996";2021-02-28;"AA";"1";0,756556;"IPCA+"
"1997";2021-02-28;"AA";"2";3,398896;"IPCA+"
"1998";2021-02-28;"AA";"3";4,395984;"IPCA+"
"1999";2021-02-28;"AA";"4";4,889478;"IPCA+"
"2000";2021-02-28;"AA";"5";5,189538;"IPCA+"
"2001";2021-02-28;"AA";"6";5,399276;"IPCA+"
"2002";2021-02-28;"AA";"7";5,560362;"IPCA+"
"2003";2021-02-28;"AA";"8";5,692009;"IPCA+"
"2004";2021-02-28;"AA";"9";5,804181;"IPCA+"
"2005";2021-02-28;"AA";"10";5,902072;"IPCA+"
"2006";2021-02-28;"AA";"11";5,988984;"IPCA+"
"2007";2021-02-28;"AA";"12";6,067139;"IPCA+"
"2008";2021-02-28;"AA";"13";6,137723;"IPCA+"
"2009";2021-02-28;"AA";"14";6,201751;"IPCA+"
"2010";2021-02-28;"AA";"15";6,260187;"IPCA+"
"2011";2021-03-31;"AA";"1";1,406162;"IPCA+"
"2012";2021-03-31;"AA";"2";3,983092;"IPCA+"
"2013";2021-03-31;"AA";"3";4,866559;"IPCA+"
"2014";2021-03-31;"AA";"4";5,302904;"IPCA+"
"2015";2021-03-31;"AA";"5";5,564272;"IPCA+"
"2016";2021-03-31;"AA";"6";5,742578;"IPCA+"
"2017";2021-03-31;"AA";"7";5,875856;"IPCA+"
"2018";2021-03-31;"AA";"8";5,982219;"IPCA+"
"2019";2021-03-31;"AA";"9";6,071566;"IPCA+"
"2020";2021-03-31;"AA";"10";6,148759;"IPCA+"
"2021";2021-03-31;"AA";"11";6,217352;"IPCA+"
"2022";2021-03-31;"AA";"12";6,279071;"IPCA+"
"2023";2021-03-31;"AA";"13";6,335331;"IPCA+"
"2024";2021-03-31;"AA";"14";6,386742;"IPCA+"
"2025";2021-03-31;"AA";"15";6,434061;"IPCA+"
"2026";2021-04-30;"AA";"1";2,605469;"IPCA+"
"2027";2021-04-30;"AA";"2";3,653527;"IPCA+"
"2028";2021-04-30;"AA";"3";4,496046;"IPCA+"
"2029";2021-04-30;"AA";"4";5,076413;"IPCA+"
"2030";2021-04-30;"AA";"5";5,465439;"IPCA+"
"2031";2021-04-30;"AA";"6";5,731089;"IPCA+"
"2032";2021-04-30;"AA";"7";5,919183;"IPCA+"
"2033";2021-04-30;"AA";"8";6,058086;"IPCA+"
"2034";2021-04-30;"AA";"9";6,165191;"IPCA+"
"2035";2021-04-30;"AA";"10";6,251332;"IPCA+"
"2036";2021-04-30;"AA";"11";6,323313;"IPCA+"
"2037";2021-04-30;"AA";"12";6,385351;"IPCA+"
"2038";2021-04-30;"AA";"13";6,44034;"IPCA+"
"2039";2021-04-30;"AA";"14";6,490166;"IPCA+"
"2040";2021-04-30;"AA";"15";6,536196;"IPCA+"
"2041";2021-05-31;"AA";"1";2,603405;"IPCA+"
"2042";2021-05-31;"AA";"2";3,62885;"IPCA+"
"2043";2021-05-31;"AA";"3";4,51729;"IPCA+"
"2044";2021-05-31;"AA";"4";5,117767;"IPCA+"
"2045";2021-05-31;"AA";"5";5,50772;"IPCA+"
"2046";2021-05-31;"AA";"6";5,76466;"IPCA+"
"2047";2021-05-31;"AA";"7";5,939796;"IPCA+"
"2048";2021-05-31;"AA";"8";6,063996;"IPCA+"
"2049";2021-05-31;"AA";"9";6,155701;"IPCA+"
"2050";2021-05-31;"AA";"10";6,226114;"IPCA+"
"2051";2021-05-31;"AA";"11";6,282414;"IPCA+"
"2052";2021-05-31;"AA";"12";6,329102;"IPCA+"
"2053";2021-05-31;"AA";"13";6,369013;"IPCA+"
"2054";2021-05-31;"AA";"14";6,404313;"IPCA+"
"2055";2021-05-31;"AA";"15";6,436498;"IPCA+"
"2056";2021-06-30;"AA";"1";2,988046;"IPCA+"
"2057";2021-06-30;"AA";"2";4,203022;"IPCA+"
"2058";2021-06-30;"AA";"3";4,958354;"IPCA+"
"2059";2021-06-30;"AA";"4";5,36659;"IPCA+"
"2060";2021-06-30;"AA";"5";5,61687;"IPCA+"
"2061";2021-06-30;"AA";"6";5,786742;"IPCA+"
"2062";2021-06-30;"AA";"7";5,911184;"IPCA+"
"2063";2021-06-30;"AA";"8";6,007872;"IPCA+"
"2064";2021-06-30;"AA";"9";6,08642;"IPCA+"
"2065";2021-06-30;"AA";"10";6,152804;"IPCA+"
"2066";2021-06-30;"AA";"11";6,210502;"IPCA+"
"2067";2021-06-30;"AA";"12";6,261837;"IPCA+"
"2068";2021-06-30;"AA";"13";6,308202;"IPCA+"
"2069";2021-06-30;"AA";"14";6,350663;"IPCA+"
"2070";2021-06-30;"AA";"15";6,389885;"IPCA+"
"2071";2021-07-31;"AA";"1";3,275437;"IPCA+"
"2072";2021-07-31;"AA";"2";4,935924;"IPCA+"
"2073";2021-07-31;"AA";"3";5,505317;"IPCA+"
"2074";2021-07-31;"AA";"4";5,784658;"IPCA+"
"2075";2021-07-31;"AA";"5";5,948625;"IPCA+"
"2076";2021-07-31;"AA";"6";6,05644;"IPCA+"
"2077";2021-07-31;"AA";"7";6,133445;"IPCA+"
"2078";2021-07-31;"AA";"8";6,192239;"IPCA+"
"2079";2021-07-31;"AA";"9";6,23935;"IPCA+"
"2080";2021-07-31;"AA";"10";6,278466;"IPCA+"
"2081";2021-07-31;"AA";"11";6,312178;"IPCA+"
"2082";2021-07-31;"AA";"12";6,341789;"IPCA+"
"2083";2021-07-31;"AA";"13";6,368205;"IPCA+"
"2084";2021-07-31;"AA";"14";6,392201;"IPCA+"
"2085";2021-07-31;"AA";"15";6,414197;"IPCA+"
"2086";2021-08-31;"AA";"1";4,046708;"IPCA+"
"2087";2021-08-31;"AA";"2";5,383688;"IPCA+"
"2088";2021-08-31;"AA";"3";5,870791;"IPCA+"
"2089";2021-08-31;"AA";"4";6,123492;"IPCA+"
"2090";2021-08-31;"AA";"5";6,27817;"IPCA+"
"2091";2021-08-31;"AA";"6";6,383484;"IPCA+"
"2092";2021-08-31;"AA";"7";6,460965;"IPCA+"
"2093";2021-08-31;"AA";"8";6,521438;"IPCA+"
"2094";2021-08-31;"AA";"9";6,57095;"IPCA+"
"2095";2021-08-31;"AA";"10";6,612759;"IPCA+"
"2096";2021-08-31;"AA";"11";6,64922;"IPCA+"
"2097";2021-08-31;"AA";"12";6,681573;"IPCA+"
"2098";2021-08-31;"AA";"13";6,710687;"IPCA+"
"2099";2021-08-31;"AA";"14";6,737164;"IPCA+"
"2100";2021-08-31;"AA";"15";6,761407;"IPCA+"
"2101";2021-09-30;"AA";"1";4,220385;"IPCA+"
"2102";2021-09-30;"AA";"2";5,484106;"IPCA+"
"2103";2021-09-30;"AA";"3";5,966611;"IPCA+"
"2104";2021-09-30;"AA";"4";6,23487;"IPCA+"
"2105";2021-09-30;"AA";"5";6,408996;"IPCA+"
"2106";2021-09-30;"AA";"6";6,532158;"IPCA+"
"2107";2021-09-30;"AA";"7";6,623979;"IPCA+"
"2108";2021-09-30;"AA";"8";6,69512;"IPCA+"
"2109";2021-09-30;"AA";"9";6,751862;"IPCA+"
"2110";2021-09-30;"AA";"10";6,798083;"IPCA+"
"2111";2021-09-30;"AA";"11";6,836525;"IPCA+"
"2112";2021-09-30;"AA";"12";6,868981;"IPCA+"
"2113";2021-09-30;"AA";"13";6,896627;"IPCA+"
"2114";2021-09-30;"AA";"14";6,92063;"IPCA+"
"2115";2021-09-30;"AA";"15";6,941499;"IPCA+"
"2116";2021-10-31;"AA";"1";6,474481;"IPCA+"
"2117";2021-10-31;"AA";"2";7,034644;"IPCA+"
"2118";2021-10-31;"AA";"3";7,004949;"IPCA+"
"2119";2021-10-31;"AA";"4";6,986704;"IPCA+"
"2120";2021-10-31;"AA";"5";6,99499;"IPCA+"
"2121";2021-10-31;"AA";"6";7,012531;"IPCA+"
"2122";2021-10-31;"AA";"7";7,030952;"IPCA+"
"2123";2021-10-31;"AA";"8";7,047567;"IPCA+"
"2124";2021-10-31;"AA";"9";7,061717;"IPCA+"
"2125";2021-10-31;"AA";"10";7,073637;"IPCA+"
"2126";2021-10-31;"AA";"11";7,083646;"IPCA+"
"2127";2021-10-31;"AA";"12";7,092078;"IPCA+"
"2128";2021-10-31;"AA";"13";7,09918;"IPCA+"
"2129";2021-10-31;"AA";"14";7,105393;"IPCA+"
"2130";2021-10-31;"AA";"15";7,110717;"IPCA+"
"2131";2021-11-30;"AA";"1";6,325358;"IPCA+"
"2132";2021-11-30;"AA";"2";6,687157;"IPCA+"
"2133";2021-11-30;"AA";"3";6,735859;"IPCA+"
"2134";2021-11-30;"AA";"4";6,747239;"IPCA+"
"2135";2021-11-30;"AA";"5";6,753165;"IPCA+"
"2136";2021-11-30;"AA";"6";6,761565;"IPCA+"
"2137";2021-11-30;"AA";"7";6,774051;"IPCA+"
"2138";2021-11-30;"AA";"8";6,79029;"IPCA+"
"2139";2021-11-30;"AA";"9";6,809539;"IPCA+"
"2140";2021-11-30;"AA";"10";6,830823;"IPCA+"
"2141";2021-11-30;"AA";"11";6,853181;"IPCA+"
"2142";2021-11-30;"AA";"12";6,876209;"IPCA+"
"2143";2021-11-30;"AA";"13";6,899076;"IPCA+"
"2144";2021-11-30;"AA";"14";6,92169;"IPCA+"
"2145";2021-11-30;"AA";"15";6,943674;"IPCA+"
"2146";2021-12-31;"AA";"1";7,165108;"IPCA+"
"2147";2021-12-31;"AA";"2";6,899715;"IPCA+"
"2148";2021-12-31;"AA";"3";6,744863;"IPCA+"
"2149";2021-12-31;"AA";"4";6,693389;"IPCA+"
"2150";2021-12-31;"AA";"5";6,694869;"IPCA+"
"2151";2021-12-31;"AA";"6";6,72256;"IPCA+"
"2152";2021-12-31;"AA";"7";6,761986;"IPCA+"
"2153";2021-12-31;"AA";"8";6,805302;"IPCA+"
"2154";2021-12-31;"AA";"9";6,848186;"IPCA+"
"2155";2021-12-31;"AA";"10";6,888823;"IPCA+"
"2156";2021-12-31;"AA";"11";6,926039;"IPCA+"
"2157";2021-12-31;"AA";"12";6,959783;"IPCA+"
"2158";2021-12-31;"AA";"13";6,990021;"IPCA+"
"2159";2021-12-31;"AA";"14";7,017079;"IPCA+"
"2160";2021-12-31;"AA";"15";7,041249;"IPCA+"
"2161";2022-01-31;"AA";"1";8,252805;"IPCA+"
"2162";2022-01-31;"AA";"2";7,555083;"IPCA+"
"2163";2022-01-31;"AA";"3";7,247725;"IPCA+"
"2164";2022-01-31;"AA";"4";7,157556;"IPCA+"
"2165";2022-01-31;"AA";"5";7,152764;"IPCA+"
"2166";2022-01-31;"AA";"6";7,179706;"IPCA+"
"2167";2022-01-31;"AA";"7";7,216186;"IPCA+"
"2168";2022-01-31;"AA";"8";7,25318;"IPCA+"
"2169";2022-01-31;"AA";"9";7,287062;"IPCA+"
"2170";2022-01-31;"AA";"10";7,317031;"IPCA+"
"2171";2022-01-31;"AA";"11";7,342901;"IPCA+"
"2172";2022-01-31;"AA";"12";7,365359;"IPCA+"
"2173";2022-01-31;"AA";"13";7,384712;"IPCA+"
"2174";2022-01-31;"AA";"14";7,401574;"IPCA+"
"2175";2022-01-31;"AA";"15";7,416209;"IPCA+"
"2176";2022-02-28;"AA";"1";7,96121;"IPCA+"
"2177";2022-02-28;"AA";"2";7,344832;"IPCA+"
"2178";2022-02-28;"AA";"3";7,17495;"IPCA+"
"2179";2022-02-28;"AA";"4";7,14897;"IPCA+"
"2180";2022-02-28;"AA";"5";7,169127;"IPCA+"
"2181";2022-02-28;"AA";"6";7,201699;"IPCA+"
"2182";2022-02-28;"AA";"7";7,234897;"IPCA+"
"2183";2022-02-28;"AA";"8";7,264593;"IPCA+"
"2184";2022-02-28;"AA";"9";7,29014;"IPCA+"
"2185";2022-02-28;"AA";"10";7,311736;"IPCA+"
"2186";2022-02-28;"AA";"11";7,329973;"IPCA+"
"2187";2022-02-28;"AA";"12";7,345414;"IPCA+"
"2188";2022-02-28;"AA";"13";7,358594;"IPCA+"
"2189";2022-02-28;"AA";"14";7,369877;"IPCA+"
"2190";2022-02-28;"AA";"15";7,379761;"IPCA+"
"2191";2022-03-31;"AA";"1";7,126802;"IPCA+"
"2192";2022-03-31;"AA";"2";6,885969;"IPCA+"
"2193";2022-03-31;"AA";"3";6,826865;"IPCA+"
"2194";2022-03-31;"AA";"4";6,847072;"IPCA+"
"2195";2022-03-31;"AA";"5";6,898834;"IPCA+"
"2196";2022-03-31;"AA";"6";6,959826;"IPCA+"
"2197";2022-03-31;"AA";"7";7,020044;"IPCA+"
"2198";2022-03-31;"AA";"8";7,075224;"IPCA+"
"2199";2022-03-31;"AA";"9";7,124021;"IPCA+"
"2200";2022-03-31;"AA";"10";7,1665;"IPCA+"
"2201";2022-03-31;"AA";"11";7,20321;"IPCA+"
"2202";2022-03-31;"AA";"12";7,234983;"IPCA+"
"2203";2022-03-31;"AA";"13";7,262409;"IPCA+"
"2204";2022-03-31;"AA";"14";7,286374;"IPCA+"
"2205";2022-03-31;"AA";"15";7,307368;"IPCA+"
"2206";2022-04-30;"AA";"1";6,67521;"IPCA+"
"2207";2022-04-30;"AA";"2";7,003075;"IPCA+"
"2208";2022-04-30;"AA";"3";7,158211;"IPCA+"
"2209";2022-04-30;"AA";"4";7,273544;"IPCA+"
"2210";2022-04-30;"AA";"5";7,372595;"IPCA+"
"2211";2022-04-30;"AA";"6";7,461725;"IPCA+"
"2212";2022-04-30;"AA";"7";7,542933;"IPCA+"
"2213";2022-04-30;"AA";"8";7,617041;"IPCA+"
"2214";2022-04-30;"AA";"9";7,684796;"IPCA+"
"2215";2022-04-30;"AA";"10";7,746602;"IPCA+"
"2216";2022-04-30;"AA";"11";7,802662;"IPCA+"
"2217";2022-04-30;"AA";"12";7,853728;"IPCA+"
"2218";2022-04-30;"AA";"13";7,899946;"IPCA+"
"2219";2022-04-30;"AA";"14";7,941951;"IPCA+"
"2220";2022-04-30;"AA";"15";7,980083;"IPCA+"
"2221";2022-05-31;"AA";"1";7,089243;"IPCA+"
"2222";2022-05-31;"AA";"2";7,100333;"IPCA+"
"2223";2022-05-31;"AA";"3";7,154749;"IPCA+"
"2224";2022-05-31;"AA";"4";7,232524;"IPCA+"
"2225";2022-05-31;"AA";"5";7,320692;"IPCA+"
"2226";2022-05-31;"AA";"6";7,411351;"IPCA+"
"2227";2022-05-31;"AA";"7";7,499512;"IPCA+"
"2228";2022-05-31;"AA";"8";7,582592;"IPCA+"
"2229";2022-05-31;"AA";"9";7,659323;"IPCA+"
"2230";2022-05-31;"AA";"10";7,729168;"IPCA+"
"2231";2022-05-31;"AA";"11";7,792397;"IPCA+"
"2232";2022-05-31;"AA";"12";7,84923;"IPCA+"
"2233";2022-05-31;"AA";"13";7,90016;"IPCA+"
"2234";2022-05-31;"AA";"14";7,945913;"IPCA+"
"2235";2022-05-31;"AA";"15";7,986822;"IPCA+"
"2236";2020-01-31;"A";"1";1,951342;"IPCA+"
"2237";2020-01-31;"A";"2";2,543556;"IPCA+"
"2238";2020-01-31;"A";"3";3,145349;"IPCA+"
"2239";2020-01-31;"A";"4";3,570162;"IPCA+"
"2240";2020-01-31;"A";"5";3,878704;"IPCA+"
"2241";2020-01-31;"A";"6";4,115977;"IPCA+"
"2242";2020-01-31;"A";"7";4,306816;"IPCA+"
"2243";2020-01-31;"A";"8";4,465034;"IPCA+"
"2244";2020-01-31;"A";"9";4,599049;"IPCA+"
"2245";2020-01-31;"A";"10";4,714208;"IPCA+"
"2246";2020-01-31;"A";"11";4,8143;"IPCA+"
"2247";2020-01-31;"A";"12";4,901673;"IPCA+"
"2248";2020-01-31;"A";"13";4,978432;"IPCA+"
"2249";2020-01-31;"A";"14";5,046061;"IPCA+"
"2250";2020-01-31;"A";"15";5,105641;"IPCA+"
"2251";2020-02-29;"A";"1";1,661539;"IPCA+"
"2252";2020-02-29;"A";"2";2,349659;"IPCA+"
"2253";2020-02-29;"A";"3";3,017939;"IPCA+"
"2254";2020-02-29;"A";"4";3,488865;"IPCA+"
"2255";2020-02-29;"A";"5";3,834133;"IPCA+"
"2256";2020-02-29;"A";"6";4,102022;"IPCA+"
"2257";2020-02-29;"A";"7";4,318919;"IPCA+"
"2258";2020-02-29;"A";"8";4,499462;"IPCA+"
"2259";2020-02-29;"A";"9";4,652947;"IPCA+"
"2260";2020-02-29;"A";"10";4,785099;"IPCA+"
"2261";2020-02-29;"A";"11";4,899966;"IPCA+"
"2262";2020-02-29;"A";"12";5,000574;"IPCA+"
"2263";2020-02-29;"A";"13";5,089098;"IPCA+"
"2264";2020-02-29;"A";"14";5,167087;"IPCA+"
"2265";2020-02-29;"A";"15";5,236096;"IPCA+"
"2266";2020-03-31;"A";"1";4,022081;"IPCA+"
"2267";2020-03-31;"A";"2";4,729289;"IPCA+"
"2268";2020-03-31;"A";"3";5,535651;"IPCA+"
"2269";2020-03-31;"A";"4";6,095271;"IPCA+"
"2270";2020-03-31;"A";"5";6,510716;"IPCA+"
"2271";2020-03-31;"A";"6";6,834766;"IPCA+"
"2272";2020-03-31;"A";"7";7,093704;"IPCA+"
"2273";2020-03-31;"A";"8";7,3038;"IPCA+"
"2274";2020-03-31;"A";"9";7,476045;"IPCA+"
"2275";2020-03-31;"A";"10";7,618992;"IPCA+"
"2276";2020-03-31;"A";"11";7,738547;"IPCA+"
"2277";2020-03-31;"A";"12";7,839743;"IPCA+"
"2278";2020-03-31;"A";"13";7,926296;"IPCA+"
"2279";2020-03-31;"A";"14";8,000919;"IPCA+"
"2280";2020-03-31;"A";"15";8,065879;"IPCA+"
"2281";2020-04-30;"A";"1";4,565464;"IPCA+"
"2282";2020-04-30;"A";"2";4,940807;"IPCA+"
"2283";2020-04-30;"A";"3";5,667891;"IPCA+"
"2284";2020-04-30;"A";"4";6,174944;"IPCA+"
"2285";2020-04-30;"A";"5";6,540035;"IPCA+"
"2286";2020-04-30;"A";"6";6,821869;"IPCA+"
"2287";2020-04-30;"A";"7";7,050251;"IPCA+"
"2288";2020-04-30;"A";"8";7,240947;"IPCA+"
"2289";2020-04-30;"A";"9";7,403338;"IPCA+"
"2290";2020-04-30;"A";"10";7,543113;"IPCA+"
"2291";2020-04-30;"A";"11";7,664456;"IPCA+"
"2292";2020-04-30;"A";"12";7,77004;"IPCA+"
"2293";2020-04-30;"A";"13";7,86224;"IPCA+"
"2294";2020-04-30;"A";"14";7,942759;"IPCA+"
"2295";2020-04-30;"A";"15";8,012966;"IPCA+"
"2296";2020-05-31;"A";"1";3,063814;"IPCA+"
"2297";2020-05-31;"A";"2";3,828616;"IPCA+"
"2298";2020-05-31;"A";"3";4,476355;"IPCA+"
"2299";2020-05-31;"A";"4";5,085611;"IPCA+"
"2300";2020-05-31;"A";"5";5,61512;"IPCA+"
"2301";2020-05-31;"A";"6";6,052228;"IPCA+"
"2302";2020-05-31;"A";"7";6,405565;"IPCA+"
"2303";2020-05-31;"A";"8";6,690131;"IPCA+"
"2304";2020-05-31;"A";"9";6,920555;"IPCA+"
"2305";2020-05-31;"A";"10";7,109124;"IPCA+"
"2306";2020-05-31;"A";"11";7,265266;"IPCA+"
"2307";2020-05-31;"A";"12";7,396443;"IPCA+"
"2308";2020-05-31;"A";"13";7,507741;"IPCA+"
"2309";2020-05-31;"A";"14";7,603412;"IPCA+"
"2310";2020-05-31;"A";"15";7,686356;"IPCA+"
"2311";2020-06-30;"A";"1";2,004567;"IPCA+"
"2312";2020-06-30;"A";"2";3,140114;"IPCA+"
"2313";2020-06-30;"A";"3";3,867145;"IPCA+"
"2314";2020-06-30;"A";"4";4,510543;"IPCA+"
"2315";2020-06-30;"A";"5";5,056512;"IPCA+"
"2316";2020-06-30;"A";"6";5,502132;"IPCA+"
"2317";2020-06-30;"A";"7";5,85998;"IPCA+"
"2318";2020-06-30;"A";"8";6,147093;"IPCA+"
"2319";2020-06-30;"A";"9";6,379043;"IPCA+"
"2320";2020-06-30;"A";"10";6,568591;"IPCA+"
"2321";2020-06-30;"A";"11";6,725397;"IPCA+"
"2322";2020-06-30;"A";"12";6,856996;"IPCA+"
"2323";2020-06-30;"A";"13";6,968834;"IPCA+"
"2324";2020-06-30;"A";"14";7,064805;"IPCA+"
"2325";2020-06-30;"A";"15";7,148068;"IPCA+"
"2326";2020-07-31;"A";"1";1,353952;"IPCA+"
"2327";2020-07-31;"A";"2";2,428519;"IPCA+"
"2328";2020-07-31;"A";"3";3,293926;"IPCA+"
"2329";2020-07-31;"A";"4";3,98031;"IPCA+"
"2330";2020-07-31;"A";"5";4,537272;"IPCA+"
"2331";2020-07-31;"A";"6";4,994783;"IPCA+"
"2332";2020-07-31;"A";"7";5,372514;"IPCA+"
"2333";2020-07-31;"A";"8";5,685453;"IPCA+"
"2334";2020-07-31;"A";"9";5,945876;"IPCA+"
"2335";2020-07-31;"A";"10";6,16408;"IPCA+"
"2336";2020-07-31;"A";"11";6,348181;"IPCA+"
"2337";2020-07-31;"A";"12";6,504632;"IPCA+"
"2338";2020-07-31;"A";"13";6,638914;"IPCA+"
"2339";2020-07-31;"A";"14";6,754942;"IPCA+"
"2340";2020-07-31;"A";"15";6,856096;"IPCA+"
"2341";2020-08-31;"A";"1";0,799092;"IPCA+"
"2342";2020-08-31;"A";"2";2,161802;"IPCA+"
"2343";2020-08-31;"A";"3";3,297846;"IPCA+"
"2344";2020-08-31;"A";"4";4,084932;"IPCA+"
"2345";2020-08-31;"A";"5";4,6413;"IPCA+"
"2346";2020-08-31;"A";"6";5,056391;"IPCA+"
"2347";2020-08-31;"A";"7";5,380056;"IPCA+"
"2348";2020-08-31;"A";"8";5,640768;"IPCA+"
"2349";2020-08-31;"A";"9";5,85564;"IPCA+"
"2350";2020-08-31;"A";"10";6,035505;"IPCA+"
"2351";2020-08-31;"A";"11";6,188074;"IPCA+"
"2352";2020-08-31;"A";"12";6,318602;"IPCA+"
"2353";2020-08-31;"A";"13";6,431228;"IPCA+"
"2354";2020-08-31;"A";"14";6,529327;"IPCA+"
"2355";2020-08-31;"A";"15";6,615216;"IPCA+"
"2356";2020-09-30;"A";"1";0,662119;"IPCA+"
"2357";2020-09-30;"A";"2";2,728167;"IPCA+"
"2358";2020-09-30;"A";"3";3,96479;"IPCA+"
"2359";2020-09-30;"A";"4";4,71563;"IPCA+"
"2360";2020-09-30;"A";"5";5,231043;"IPCA+"
"2361";2020-09-30;"A";"6";5,617704;"IPCA+"
"2362";2020-09-30;"A";"7";5,92158;"IPCA+"
"2363";2020-09-30;"A";"8";6,166962;"IPCA+"
